ENSAIO,DIRECAO,VIA,DIST,VARIAVEL,Condition
IRI,VOLTA,CE-240,5.54,2.4,Good
IRI,VOLTA,CE-240,5.56,2.25,Good
IRI,VOLTA,CE-240,5.58,1.73,Excellent
IRI,VOLTA,CE-240,5.6,1.97,Excellent
IRI,VOLTA,CE-240,5.62,2.39,Good
IRI,VOLTA,CE-240,5.64,2.37,Good
IRI,VOLTA,CE-240,5.66,1.64,Excellent
IRI,VOLTA,CE-240,5.68,2.08,Good
IRI,VOLTA,CE-240,5.7,2.19,Good
IRI,VOLTA,CE-240,5.72,2.95,Fair
IRI,VOLTA,CE-240,5.74,1.97,Excellent
IRI,VOLTA,CE-240,5.76,1.84,Excellent
IRI,VOLTA,CE-240,5.78,3.21,Fair
IRI,VOLTA,CE-240,5.8,3.38,Fair
IRI,VOLTA,CE-240,5.82,2.28,Good
IRI,VOLTA,CE-240,5.84,1.92,Excellent
IRI,VOLTA,CE-240,5.86,1.98,Excellent
IRI,VOLTA,CE-240,5.88,2.4,Good
IRI,VOLTA,CE-240,5.9,2.4,Good
IRI,VOLTA,CE-240,5.92,2.68,Good
IRI,VOLTA,CE-240,5.94,1.55,Excellent
IRI,VOLTA,CE-240,5.96,1.91,Excellent
IRI,VOLTA,CE-240,5.98,2.93,Fair
IRI,VOLTA,CE-240,6.0,1.74,Excellent
IRI,VOLTA,CE-240,6.02,1.46,Excellent
IRI,VOLTA,CE-240,6.04,2.16,Good
IRI,VOLTA,CE-240,6.06,2.53,Good
IRI,VOLTA,CE-240,6.08,1.97,Excellent
IRI,VOLTA,CE-240,6.1,2.37,Good
IRI,VOLTA,CE-240,6.12,2.49,Good
IRI,VOLTA,CE-240,6.14,1.95,Excellent
IRI,VOLTA,CE-240,6.16,1.68,Excellent
IRI,VOLTA,CE-240,6.18,1.59,Excellent
IRI,VOLTA,CE-240,6.2,2.62,Good
IRI,VOLTA,CE-240,6.22,2.91,Fair
IRI,VOLTA,CE-240,6.24,2.16,Good
IRI,VOLTA,CE-240,6.26,1.8,Excellent
IRI,VOLTA,CE-240,6.28,1.81,Excellent
IRI,VOLTA,CE-240,6.3,1.63,Excellent
IRI,VOLTA,CE-240,6.32,2.43,Good
IRI,VOLTA,CE-240,6.34,2.39,Good
IRI,VOLTA,CE-240,6.36,2.19,Good
IRI,VOLTA,CE-240,6.38,1.48,Excellent
IRI,VOLTA,CE-240,6.4,2.09,Good
IRI,VOLTA,CE-240,6.42,2.47,Good
IRI,VOLTA,CE-240,6.44,2.13,Good
IRI,VOLTA,CE-240,6.46,3.5,Fair
IRI,VOLTA,CE-240,6.48,2.06,Good
IRI,VOLTA,CE-240,6.5,1.81,Excellent
IRI,VOLTA,CE-240,6.52,1.62,Excellent
IRI,VOLTA,CE-240,6.54,1.73,Excellent
IRI,VOLTA,CE-240,6.56,1.17,Excellent
IRI,VOLTA,CE-240,6.58,1.8,Excellent
IRI,VOLTA,CE-240,6.6,1.68,Excellent
IRI,VOLTA,CE-240,6.62,1.51,Excellent
IRI,VOLTA,CE-240,6.64,1.6,Excellent
IRI,VOLTA,CE-240,6.66,1.32,Excellent
IRI,VOLTA,CE-240,6.68,1.71,Excellent
IRI,VOLTA,CE-240,6.7,1.93,Excellent
IRI,VOLTA,CE-240,6.72,1.81,Excellent
IRI,VOLTA,CE-240,6.74,1.61,Excellent
IRI,VOLTA,CE-240,6.76,2.3,Good
IRI,VOLTA,CE-240,6.78,2.28,Good
IRI,VOLTA,CE-240,6.8,1.99,Excellent
IRI,VOLTA,CE-240,6.82,1.84,Excellent
IRI,VOLTA,CE-240,6.84,1.26,Excellent
IRI,VOLTA,CE-240,6.86,1.9,Excellent
IRI,VOLTA,CE-240,6.88,1.75,Excellent
IRI,VOLTA,CE-240,6.9,2.22,Good
IRI,VOLTA,CE-240,6.92,2.03,Good
IRI,VOLTA,CE-240,6.94,2.31,Good
IRI,VOLTA,CE-240,6.96,2.33,Good
IRI,VOLTA,CE-240,6.98,1.88,Excellent
IRI,VOLTA,CE-240,7.0,1.31,Excellent
IRI,VOLTA,CE-240,7.02,2.13,Good
IRI,VOLTA,CE-240,7.04,2.09,Good
IRI,VOLTA,CE-240,7.06,1.38,Excellent
IRI,VOLTA,CE-240,7.08,2.08,Good
IRI,VOLTA,CE-240,7.1,1.77,Excellent
IRI,VOLTA,CE-240,7.12,2.6,Good
IRI,VOLTA,CE-240,7.14,2.12,Good
IRI,VOLTA,CE-240,7.16,1.98,Excellent
IRI,VOLTA,CE-240,7.18,2.3,Good
IRI,VOLTA,CE-240,7.2,1.79,Excellent
IRI,VOLTA,CE-240,7.22,2.33,Good
IRI,VOLTA,CE-240,7.24,3.85,Poor
IRI,VOLTA,CE-240,7.26,3.73,Poor
IRI,VOLTA,CE-240,7.28,1.67,Excellent
IRI,VOLTA,CE-240,7.3,2.01,Good
IRI,VOLTA,CE-240,7.32,1.41,Excellent
IRI,VOLTA,CE-240,7.34,2.44,Good
IRI,VOLTA,CE-240,7.36,1.73,Excellent
IRI,VOLTA,CE-240,7.38,2.46,Good
IRI,VOLTA,CE-240,7.4,1.54,Excellent
IRI,VOLTA,CE-240,7.42,2.09,Good
IRI,VOLTA,CE-240,7.44,1.97,Excellent
IRI,VOLTA,CE-240,7.46,1.62,Excellent
IRI,VOLTA,CE-240,7.48,2.07,Good
IRI,VOLTA,CE-240,7.5,1.84,Excellent
IRI,VOLTA,CE-240,7.52,2.03,Good
IRI,VOLTA,CE-240,7.54,2.33,Good
IRI,VOLTA,CE-240,7.56,1.33,Excellent
IRI,VOLTA,CE-240,7.58,1.94,Excellent
IRI,VOLTA,CE-240,7.6,2.19,Good
IRI,VOLTA,CE-240,7.62,2.44,Good
IRI,VOLTA,CE-240,7.64,2.51,Good
IRI,VOLTA,CE-240,7.66,2.6,Good
IRI,VOLTA,CE-240,7.68,2.03,Good
IRI,VOLTA,CE-240,7.7,2.47,Good
IRI,VOLTA,CE-240,7.72,2.1,Good
IRI,VOLTA,CE-240,7.74,2.08,Good
IRI,VOLTA,CE-240,7.76,1.15,Excellent
IRI,VOLTA,CE-240,7.78,1.45,Excellent
IRI,VOLTA,CE-240,7.8,2.58,Good
IRI,VOLTA,CE-240,7.82,1.62,Excellent
IRI,VOLTA,CE-240,7.84,2.43,Good
IRI,VOLTA,CE-240,7.86,1.38,Excellent
IRI,VOLTA,CE-240,7.88,1.39,Excellent
IRI,VOLTA,CE-240,7.9,1.07,Excellent
IRI,VOLTA,CE-240,7.92,1.92,Excellent
IRI,VOLTA,CE-240,7.94,2.38,Good
IRI,VOLTA,CE-240,7.96,4.43,Poor
IRI,VOLTA,CE-240,7.98,2.18,Good
IRI,VOLTA,CE-240,8.0,1.95,Excellent
IRI,VOLTA,CE-240,8.02,2.55,Good
IRI,VOLTA,CE-240,8.04,2.58,Good
IRI,VOLTA,CE-240,8.06,3.11,Fair
IRI,VOLTA,CE-240,8.08,2.98,Fair
IRI,VOLTA,CE-240,8.1,2.56,Good
IRI,VOLTA,CE-240,8.12,2.29,Good
IRI,VOLTA,CE-240,8.14,1.83,Excellent
IRI,VOLTA,CE-240,8.16,1.49,Excellent
IRI,VOLTA,CE-240,8.18,1.67,Excellent
IRI,VOLTA,CE-240,8.2,2.81,Fair
IRI,VOLTA,CE-240,8.22,2.39,Good
IRI,VOLTA,CE-240,8.24,2.09,Good
IRI,VOLTA,CE-240,8.26,2.36,Good
IRI,VOLTA,CE-240,8.28,2.21,Good
IRI,VOLTA,CE-240,8.3,2.36,Good
IRI,VOLTA,CE-240,8.32,1.71,Excellent
IRI,VOLTA,CE-240,8.34,1.88,Excellent
IRI,VOLTA,CE-240,8.36,2.04,Good
IRI,VOLTA,CE-240,8.38,2.44,Good
IRI,VOLTA,CE-240,8.4,2.18,Good
IRI,VOLTA,CE-240,8.42,2.54,Good
IRI,VOLTA,CE-240,8.44,2.59,Good
IRI,VOLTA,CE-240,8.46,1.83,Excellent
IRI,VOLTA,CE-240,8.48,1.75,Excellent
IRI,VOLTA,CE-240,8.5,1.06,Excellent
IRI,VOLTA,CE-240,8.52,1.74,Excellent
IRI,VOLTA,CE-240,8.54,1.7,Excellent
IRI,VOLTA,CE-240,8.56,1.39,Excellent
IRI,VOLTA,CE-240,8.58,1.61,Excellent
IRI,VOLTA,CE-240,8.6,2.13,Good
IRI,VOLTA,CE-240,8.62,1.11,Excellent
IRI,VOLTA,CE-240,8.64,1.29,Excellent
IRI,VOLTA,CE-240,8.66,1.85,Excellent
IRI,VOLTA,CE-240,8.68,1.4,Excellent
IRI,VOLTA,CE-240,8.7,1.89,Excellent
IRI,VOLTA,CE-240,8.72,1.83,Excellent
IRI,VOLTA,CE-240,8.74,1.24,Excellent
IRI,VOLTA,CE-240,8.76,1.15,Excellent
IRI,VOLTA,CE-240,8.78,2.61,Good
IRI,VOLTA,CE-240,8.8,1.27,Excellent
IRI,VOLTA,CE-240,8.82,1.7,Excellent
IRI,VOLTA,CE-240,8.84,1.51,Excellent
IRI,VOLTA,CE-240,8.86,1.23,Excellent
IRI,VOLTA,CE-240,8.88,1.79,Excellent
IRI,VOLTA,CE-240,8.9,2.25,Good
IRI,VOLTA,CE-240,8.92,1.81,Excellent
IRI,VOLTA,CE-240,8.94,2.23,Good
IRI,VOLTA,CE-240,8.96,2.28,Good
IRI,VOLTA,CE-240,8.98,1.95,Excellent
IRI,VOLTA,CE-240,9.0,1.29,Excellent
IRI,VOLTA,CE-240,9.02,1.91,Excellent
IRI,VOLTA,CE-240,9.04,1.72,Excellent
IRI,VOLTA,CE-240,9.06,2.37,Good
IRI,VOLTA,CE-240,9.08,2.06,Good
IRI,VOLTA,CE-240,9.1,2.01,Good
IRI,VOLTA,CE-240,9.12,2.03,Good
IRI,VOLTA,CE-240,9.14,2.44,Good
IRI,VOLTA,CE-240,9.16,2.29,Good
IRI,VOLTA,CE-240,9.18,1.85,Excellent
IRI,VOLTA,CE-240,9.2,1.6,Excellent
IRI,VOLTA,CE-240,9.22,1.67,Excellent
IRI,VOLTA,CE-240,9.24,1.69,Excellent
IRI,VOLTA,CE-240,9.26,2.03,Good
IRI,VOLTA,CE-240,9.28,1.67,Excellent
IRI,VOLTA,CE-240,9.3,1.67,Excellent
IRI,VOLTA,CE-240,9.32,2.14,Good
IRI,VOLTA,CE-240,9.34,1.69,Excellent
IRI,VOLTA,CE-240,9.36,1.16,Excellent
IRI,VOLTA,CE-240,9.38,5.59,Very Poor
IRI,VOLTA,CE-240,9.4,2.42,Good
IRI,VOLTA,CE-240,9.42,2.31,Good
IRI,VOLTA,CE-240,9.44,2.43,Good
IRI,VOLTA,CE-240,9.46,1.23,Excellent
IRI,VOLTA,CE-240,9.48,2.0,Excellent
IRI,VOLTA,CE-240,9.5,1.8,Excellent
IRI,VOLTA,CE-240,9.52,2.33,Good
IRI,VOLTA,CE-240,9.54,1.88,Excellent
IRI,VOLTA,CE-240,9.56,2.63,Good
IRI,VOLTA,CE-240,9.58,2.55,Good
IRI,VOLTA,CE-240,9.6,2.74,Fair
IRI,VOLTA,CE-240,9.62,1.75,Excellent
IRI,VOLTA,CE-240,9.64,2.06,Good
IRI,VOLTA,CE-240,9.66,1.82,Excellent
IRI,VOLTA,CE-240,9.68,1.66,Excellent
IRI,VOLTA,CE-240,9.7,1.77,Excellent
IRI,VOLTA,CE-240,9.72,1.94,Excellent
IRI,VOLTA,CE-240,9.74,1.54,Excellent
IRI,VOLTA,CE-240,9.76,2.74,Fair
IRI,VOLTA,CE-240,9.78,2.19,Good
IRI,VOLTA,CE-240,9.8,1.82,Excellent
IRI,VOLTA,CE-240,9.82,3.1,Fair
IRI,VOLTA,CE-240,9.84,2.44,Good
IRI,VOLTA,CE-240,9.86,2.59,Good
IRI,VOLTA,CE-240,9.88,2.15,Good
IRI,VOLTA,CE-240,9.9,1.9,Excellent
IRI,VOLTA,CE-240,9.92,2.16,Good
IRI,VOLTA,CE-240,9.94,2.4,Good
IRI,VOLTA,CE-240,9.96,2.13,Good
IRI,VOLTA,CE-240,9.98,2.13,Good
IRI,VOLTA,CE-240,10.0,2.49,Good
IRI,VOLTA,CE-240,10.02,2.3,Good
IRI,VOLTA,CE-240,10.04,2.01,Good
IRI,VOLTA,CE-240,10.06,1.58,Excellent
IRI,VOLTA,CE-240,10.08,1.97,Excellent
IRI,VOLTA,CE-240,10.1,1.88,Excellent
IRI,VOLTA,CE-240,10.12,2.36,Good
IRI,VOLTA,CE-240,10.14,2.53,Good
IRI,VOLTA,CE-240,10.16,2.31,Good
IRI,VOLTA,CE-240,10.18,1.21,Excellent
IRI,VOLTA,CE-240,10.2,2.1,Good
IRI,VOLTA,CE-240,10.22,1.41,Excellent
IRI,VOLTA,CE-240,10.24,2.65,Good
IRI,VOLTA,CE-240,10.26,2.53,Good
IRI,VOLTA,CE-240,10.28,2.69,Good
IRI,VOLTA,CE-240,10.3,1.82,Excellent
IRI,VOLTA,CE-240,10.32,1.75,Excellent
IRI,VOLTA,CE-240,10.34,1.64,Excellent
IRI,VOLTA,CE-240,10.36,1.67,Excellent
IRI,VOLTA,CE-240,10.38,1.39,Excellent
IRI,VOLTA,CE-240,10.4,2.09,Good
IRI,VOLTA,CE-240,10.42,2.26,Good
IRI,VOLTA,CE-240,10.44,2.27,Good
IRI,VOLTA,CE-240,10.46,2.28,Good
IRI,VOLTA,CE-240,10.48,2.79,Fair
IRI,VOLTA,CE-240,10.5,1.85,Excellent
IRI,VOLTA,CE-240,10.52,2.06,Good
IRI,VOLTA,CE-240,10.54,2.92,Fair
IRI,VOLTA,CE-240,10.56,1.92,Excellent
IRI,VOLTA,CE-240,10.58,1.19,Excellent
IRI,VOLTA,CE-240,10.6,1.46,Excellent
IRI,VOLTA,CE-240,10.62,1.65,Excellent
IRI,VOLTA,CE-240,10.64,1.71,Excellent
IRI,VOLTA,CE-240,10.66,1.54,Excellent
IRI,VOLTA,CE-240,10.68,1.74,Excellent
IRI,VOLTA,CE-240,10.7,1.13,Excellent
IRI,VOLTA,CE-240,10.72,1.51,Excellent
IRI,VOLTA,CE-240,10.74,1.89,Excellent
IRI,VOLTA,CE-240,10.76,1.37,Excellent
IRI,VOLTA,CE-240,10.78,1.29,Excellent
IRI,VOLTA,CE-240,10.8,1.64,Excellent
IRI,VOLTA,CE-240,10.82,2.31,Good
IRI,VOLTA,CE-240,10.84,1.07,Excellent
IRI,VOLTA,CE-240,10.86,1.44,Excellent
IRI,VOLTA,CE-240,10.88,1.69,Excellent
IRI,VOLTA,CE-240,10.9,1.23,Excellent
IRI,VOLTA,CE-240,10.92,2.06,Good
IRI,VOLTA,CE-240,10.94,1.76,Excellent
IRI,VOLTA,CE-240,10.96,1.32,Excellent
IRI,VOLTA,CE-240,10.98,2.01,Good
IRI,VOLTA,CE-240,11.0,1.66,Excellent
IRI,VOLTA,CE-240,11.02,1.92,Excellent
IRI,VOLTA,CE-240,11.04,3.27,Fair
IRI,VOLTA,CE-240,11.06,2.34,Good
IRI,VOLTA,CE-240,11.08,1.58,Excellent
IRI,VOLTA,CE-240,11.1,2.31,Good
IRI,VOLTA,CE-240,11.12,1.68,Excellent
IRI,VOLTA,CE-240,11.14,1.16,Excellent
IRI,VOLTA,CE-240,11.16,1.62,Excellent
IRI,VOLTA,CE-240,11.18,1.99,Excellent
IRI,VOLTA,CE-240,11.2,1.55,Excellent
IRI,VOLTA,CE-240,11.22,2.49,Good
IRI,VOLTA,CE-240,11.24,1.74,Excellent
IRI,VOLTA,CE-240,11.26,2.31,Good
IRI,VOLTA,CE-240,11.28,1.67,Excellent
IRI,VOLTA,CE-240,11.3,1.71,Excellent
IRI,VOLTA,CE-240,11.32,1.87,Excellent
IRI,VOLTA,CE-240,11.34,1.73,Excellent
IRI,VOLTA,CE-240,11.36,1.62,Excellent
IRI,VOLTA,CE-240,11.38,2.27,Good
IRI,VOLTA,CE-240,11.4,1.53,Excellent
IRI,VOLTA,CE-240,11.42,2.08,Good
IRI,VOLTA,CE-240,11.44,2.31,Good
IRI,VOLTA,CE-240,11.46,1.39,Excellent
IRI,VOLTA,CE-240,11.48,1.86,Excellent
IRI,VOLTA,CE-240,11.5,2.33,Good
IRI,VOLTA,CE-240,11.52,2.12,Good
IRI,VOLTA,CE-240,11.54,2.93,Fair
IRI,VOLTA,CE-240,11.56,2.69,Good
IRI,VOLTA,CE-240,11.58,1.83,Excellent
IRI,VOLTA,CE-240,11.6,1.97,Excellent
IRI,VOLTA,CE-240,11.62,3.96,Poor
IRI,VOLTA,CE-240,11.64,2.38,Good
IRI,VOLTA,CE-240,11.66,2.87,Fair
IRI,VOLTA,CE-240,11.68,2.92,Fair
IRI,VOLTA,CE-240,11.7,2.44,Good
IRI,VOLTA,CE-240,11.72,3.12,Fair
IRI,VOLTA,CE-240,11.74,2.61,Good
IRI,VOLTA,CE-240,11.76,2.14,Good
IRI,VOLTA,CE-240,11.78,2.38,Good
IRI,VOLTA,CE-240,11.8,2.51,Good
IRI,VOLTA,CE-240,11.82,2.19,Good
IRI,VOLTA,CE-240,11.84,2.04,Good
IRI,VOLTA,CE-240,11.86,1.56,Excellent
IRI,VOLTA,CE-240,11.88,1.07,Excellent
IRI,VOLTA,CE-240,11.9,1.81,Excellent
IRI,VOLTA,CE-240,11.92,1.68,Excellent
IRI,VOLTA,CE-240,11.94,2.68,Good
IRI,VOLTA,CE-240,11.96,2.16,Good
IRI,VOLTA,CE-240,11.98,2.33,Good
IRI,VOLTA,CE-240,12.0,2.18,Good
IRI,VOLTA,CE-240,12.02,2.05,Good
IRI,VOLTA,CE-240,12.04,1.87,Excellent
IRI,VOLTA,CE-240,12.06,1.82,Excellent
IRI,VOLTA,CE-240,12.08,1.83,Excellent
IRI,VOLTA,CE-240,12.1,1.73,Excellent
IRI,VOLTA,CE-240,12.12,2.09,Good
IRI,VOLTA,CE-240,12.14,1.99,Excellent
IRI,VOLTA,CE-240,12.16,1.9,Excellent
IRI,VOLTA,CE-240,12.18,2.96,Fair
IRI,VOLTA,CE-240,12.2,2.56,Good
IRI,VOLTA,CE-240,12.22,3.4,Fair
IRI,VOLTA,CE-240,12.24,1.75,Excellent
IRI,VOLTA,CE-240,12.26,1.56,Excellent
IRI,VOLTA,CE-240,12.28,2.61,Good
IRI,VOLTA,CE-240,12.3,2.52,Good
IRI,VOLTA,CE-240,12.32,1.66,Excellent
IRI,VOLTA,CE-240,12.34,1.67,Excellent
IRI,VOLTA,CE-240,12.36,2.33,Good
IRI,VOLTA,CE-240,12.38,2.08,Good
IRI,VOLTA,CE-240,12.4,2.27,Good
IRI,VOLTA,CE-240,12.42,2.07,Good
IRI,VOLTA,CE-240,12.44,1.21,Excellent
IRI,VOLTA,CE-240,12.46,1.97,Excellent
IRI,VOLTA,CE-240,12.48,2.12,Good
IRI,VOLTA,CE-240,12.5,1.72,Excellent
IRI,VOLTA,CE-240,12.52,2.07,Good
IRI,VOLTA,CE-240,12.54,2.69,Good
IRI,VOLTA,CE-240,12.56,2.78,Fair
IRI,VOLTA,CE-240,12.58,2.79,Fair
IRI,VOLTA,CE-240,12.6,1.56,Excellent
IRI,VOLTA,CE-240,12.62,1.67,Excellent
IRI,VOLTA,CE-240,12.64,1.36,Excellent
IRI,VOLTA,CE-240,12.66,2.0,Excellent
IRI,VOLTA,CE-240,12.68,1.66,Excellent
IRI,VOLTA,CE-240,12.7,1.56,Excellent
IRI,VOLTA,CE-240,12.72,1.79,Excellent
IRI,VOLTA,CE-240,12.74,2.01,Good
IRI,VOLTA,CE-240,12.76,1.95,Excellent
IRI,VOLTA,CE-240,12.78,1.75,Excellent
IRI,VOLTA,CE-240,12.8,1.74,Excellent
IRI,VOLTA,CE-240,12.82,1.58,Excellent
IRI,VOLTA,CE-240,12.84,1.65,Excellent
IRI,VOLTA,CE-240,12.86,1.55,Excellent
IRI,VOLTA,CE-240,12.88,2.12,Good
IRI,VOLTA,CE-240,12.9,2.48,Good
IRI,VOLTA,CE-240,12.92,8.89,Very Poor
IRI,VOLTA,CE-240,12.94,7.52,Very Poor
IRI,VOLTA,CE-240,12.98,4.07,Poor
IRI,VOLTA,CE-240,13.0,2.73,Fair
IRI,VOLTA,CE-240,13.02,1.66,Excellent
IRI,VOLTA,CE-240,13.04,1.96,Excellent
IRI,VOLTA,CE-240,13.06,1.74,Excellent
IRI,VOLTA,CE-240,13.08,1.65,Excellent
IRI,VOLTA,CE-240,13.1,2.31,Good
IRI,VOLTA,CE-240,13.12,4.72,Poor
IRI,VOLTA,CE-240,13.14,3.12,Fair
IRI,VOLTA,CE-240,13.16,2.6,Good
IRI,VOLTA,CE-240,13.18,2.52,Good
IRI,VOLTA,CE-240,13.2,2.91,Fair
IRI,VOLTA,CE-240,13.22,2.54,Good
IRI,VOLTA,CE-240,13.24,2.17,Good
IRI,VOLTA,CE-240,13.26,1.91,Excellent
IRI,VOLTA,CE-240,13.28,2.2,Good
IRI,VOLTA,CE-240,13.3,1.76,Excellent
IRI,VOLTA,CE-240,13.32,2.58,Good
IRI,VOLTA,CE-240,13.34,2.18,Good
IRI,VOLTA,CE-240,13.36,2.74,Fair
IRI,VOLTA,CE-240,13.38,2.8,Fair
IRI,VOLTA,CE-240,13.4,2.53,Good
IRI,VOLTA,CE-240,13.42,2.84,Fair
IRI,VOLTA,CE-240,13.44,2.49,Good
IRI,VOLTA,CE-240,13.46,2.71,Fair
IRI,VOLTA,CE-240,13.48,1.81,Excellent
IRI,VOLTA,CE-240,13.5,1.75,Excellent
IRI,VOLTA,CE-240,13.52,1.57,Excellent
IRI,VOLTA,CE-240,13.54,2.2,Good
IRI,VOLTA,CE-240,13.56,1.96,Excellent
IRI,VOLTA,CE-240,13.58,2.21,Good
IRI,VOLTA,CE-240,13.6,1.78,Excellent
IRI,VOLTA,CE-240,13.62,2.32,Good
IRI,VOLTA,CE-240,13.64,3.03,Fair
IRI,VOLTA,CE-240,13.66,2.38,Good
IRI,VOLTA,CE-240,13.68,2.16,Good
IRI,VOLTA,CE-240,13.7,2.79,Fair
IRI,VOLTA,CE-240,13.72,1.34,Excellent
IRI,VOLTA,CE-240,13.74,1.67,Excellent
IRI,VOLTA,CE-240,13.76,1.91,Excellent
IRI,VOLTA,CE-240,13.78,1.83,Excellent
IRI,VOLTA,CE-240,13.8,1.2,Excellent
IRI,VOLTA,CE-240,13.82,1.65,Excellent
IRI,VOLTA,CE-240,13.84,1.65,Excellent
IRI,VOLTA,CE-240,13.86,1.57,Excellent
IRI,VOLTA,CE-240,13.88,1.67,Excellent
IRI,VOLTA,CE-240,13.9,1.48,Excellent
IRI,VOLTA,CE-240,13.92,1.94,Excellent
IRI,VOLTA,CE-240,13.94,1.63,Excellent
IRI,VOLTA,CE-240,13.96,2.11,Good
IRI,VOLTA,CE-240,13.98,1.29,Excellent
IRI,VOLTA,CE-240,14.0,1.74,Excellent
IRI,VOLTA,CE-240,14.02,2.03,Good
IRI,VOLTA,CE-240,14.04,1.77,Excellent
IRI,VOLTA,CE-240,14.06,1.63,Excellent
IRI,VOLTA,CE-240,14.08,1.78,Excellent
IRI,VOLTA,CE-240,14.1,3.6,Poor
IRI,VOLTA,CE-240,14.12,2.9,Fair
IRI,VOLTA,CE-240,14.14,2.35,Good
IRI,VOLTA,CE-240,14.16,1.81,Excellent
IRI,VOLTA,CE-240,14.18,1.66,Excellent
IRI,VOLTA,CE-240,14.2,1.84,Excellent
IRI,VOLTA,CE-240,14.22,2.12,Good
IRI,VOLTA,CE-240,14.24,1.53,Excellent
IRI,VOLTA,CE-240,14.26,1.99,Excellent
IRI,VOLTA,CE-240,14.28,1.84,Excellent
IRI,VOLTA,CE-240,14.3,1.87,Excellent
IRI,VOLTA,CE-240,14.32,1.66,Excellent
IRI,VOLTA,CE-240,14.34,1.96,Excellent
IRI,VOLTA,CE-240,14.36,1.65,Excellent
IRI,VOLTA,CE-240,14.38,2.24,Good
IRI,VOLTA,CE-240,14.4,2.4,Good
IRI,VOLTA,CE-240,14.42,1.9,Excellent
IRI,VOLTA,CE-240,14.44,2.05,Good
IRI,VOLTA,CE-240,14.46,1.73,Excellent
IRI,VOLTA,CE-240,14.48,1.64,Excellent
IRI,VOLTA,CE-240,14.5,1.9,Excellent
IRI,VOLTA,CE-240,14.52,1.67,Excellent
IRI,VOLTA,CE-240,14.54,2.28,Good
IRI,VOLTA,CE-240,14.56,3.97,Poor
IRI,VOLTA,CE-240,14.58,2.99,Fair
IRI,VOLTA,CE-240,14.6,2.23,Good
IRI,VOLTA,CE-240,14.62,2.18,Good
IRI,VOLTA,CE-240,14.64,1.79,Excellent
IRI,VOLTA,CE-240,14.66,2.1,Good
IRI,VOLTA,CE-240,14.68,1.36,Excellent
IRI,VOLTA,CE-240,14.7,1.54,Excellent
IRI,VOLTA,CE-240,14.72,1.4,Excellent
IRI,VOLTA,CE-240,14.74,1.38,Excellent
IRI,VOLTA,CE-240,14.76,2.01,Good
IRI,VOLTA,CE-240,14.78,1.49,Excellent
IRI,VOLTA,CE-240,14.8,1.35,Excellent
IRI,VOLTA,CE-240,14.82,1.97,Excellent
IRI,VOLTA,CE-240,14.84,2.79,Fair
IRI,VOLTA,CE-240,14.86,2.82,Fair
IRI,VOLTA,CE-240,14.88,2.36,Good
IRI,VOLTA,CE-240,14.9,2.61,Good
IRI,VOLTA,CE-240,14.92,1.74,Excellent
IRI,VOLTA,CE-240,14.94,1.85,Excellent
IRI,VOLTA,CE-240,14.96,2.27,Good
IRI,VOLTA,CE-240,14.98,1.63,Excellent
IRI,VOLTA,CE-240,15.0,2.56,Good
IRI,VOLTA,CE-240,15.02,1.65,Excellent
IRI,VOLTA,CE-240,15.04,1.6,Excellent
IRI,VOLTA,CE-240,15.06,1.94,Excellent
IRI,VOLTA,CE-240,15.08,2.21,Good
IRI,VOLTA,CE-240,15.1,1.63,Excellent
IRI,VOLTA,CE-240,15.12,2.59,Good
IRI,VOLTA,CE-240,15.14,1.57,Excellent
IRI,VOLTA,CE-240,15.16,2.18,Good
IRI,VOLTA,CE-240,15.18,3.29,Fair
IRI,VOLTA,CE-240,15.2,2.47,Good
IRI,VOLTA,CE-240,15.22,1.94,Excellent
IRI,VOLTA,CE-240,15.24,2.05,Good
IRI,VOLTA,CE-240,15.26,1.65,Excellent
IRI,VOLTA,CE-240,15.28,2.19,Good
IRI,VOLTA,CE-240,15.3,1.56,Excellent
IRI,VOLTA,CE-240,15.32,2.31,Good
IRI,VOLTA,CE-240,15.34,3.14,Fair
IRI,VOLTA,CE-240,15.36,2.12,Good
IRI,VOLTA,CE-240,15.38,1.95,Excellent
IRI,VOLTA,CE-240,15.4,1.69,Excellent
IRI,VOLTA,CE-240,15.42,1.73,Excellent
IRI,VOLTA,CE-240,15.44,1.95,Excellent
IRI,VOLTA,CE-240,15.46,1.33,Excellent
IRI,VOLTA,CE-240,15.48,1.52,Excellent
IRI,VOLTA,CE-240,15.5,1.7,Excellent
IRI,VOLTA,CE-240,15.52,1.39,Excellent
IRI,VOLTA,CE-240,15.54,1.34,Excellent
IRI,VOLTA,CE-240,15.56,1.62,Excellent
IRI,VOLTA,CE-240,15.58,1.66,Excellent
IRI,VOLTA,CE-240,15.6,1.5,Excellent
IRI,VOLTA,CE-240,15.62,1.31,Excellent
IRI,VOLTA,CE-240,15.64,1.44,Excellent
IRI,VOLTA,CE-240,15.66,1.21,Excellent
IRI,VOLTA,CE-240,15.68,1.19,Excellent
IRI,VOLTA,CE-240,15.7,1.53,Excellent
IRI,VOLTA,CE-240,15.72,1.56,Excellent
IRI,VOLTA,CE-240,15.74,1.58,Excellent
IRI,VOLTA,CE-240,15.76,1.84,Excellent
IRI,VOLTA,CE-240,15.78,1.81,Excellent
IRI,VOLTA,CE-240,15.8,1.52,Excellent
IRI,VOLTA,CE-240,15.82,2.16,Good
